Day,Route,Time,Estimated Buses Required
19,340.0-H,16.0,105
19,340.0-H,16.5,104
19,340.0-H,17.0,106
19,340.0-H,17.5,100
19,340.0-H,18.0,106
19,340.0-H,18.5,104
19,340.0-H,19.0,108
19,340.0-H,19.5,102
19,340.0-H,20.0,52
19,340.0-H,20.5,54
19,340.0-H,21.0,50
19,340.0-H,21.5,54
19,340.0-H,22.0,53
19,340.0-H,22.5,50
19,342.0-F,5.0,31
19,342.0-F,5.5,32
19,342.0-F,6.0,30
19,342.0-F,6.5,32
19,342.0-F,7.0,93
19,342.0-F,7.5,96
19,342.0-F,8.0,90
19,342.0-F,8.5,98
19,342.0-F,9.0,99
19,342.0-F,9.5,99
19,342.0-F,10.0,52
19,342.0-F,10.5,49
19,342.0-F,11.0,52
19,342.0-F,11.5,48
19,342.0-F,12.0,48
19,342.0-F,12.5,50
19,342.0-F,13.0,50
19,342.0-F,13.5,52
19,342.0-F,14.0,51
19,342.0-F,14.5,50
19,342.0-F,15.0,49
19,342.0-F,15.5,53
19,342.0-F,16.0,88
19,342.0-F,16.5,88
19,342.0-F,17.0,85
19,342.0-F,17.5,91
19,342.0-F,18.0,90
19,342.0-F,18.5,86
19,342.0-F,19.0,85
19,342.0-F,19.5,90
19,342.0-F,20.0,45
19,342.0-F,20.5,43
19,342.0-F,21.0,46
19,342.0-F,21.5,43
19,342.0-F,22.0,44
19,342.0-F,22.5,46
19,356-CW-FLY,5.0,80
19,356-CW-FLY,5.5,82
19,356-CW-FLY,6.0,80
19,356-CW-FLY,6.5,79
19,356-CW-FLY,7.0,255
19,356-CW-FLY,7.5,241
19,356-CW-FLY,8.0,253
19,356-CW-FLY,8.5,236
19,356-CW-FLY,9.0,236
19,356-CW-FLY,9.5,232
19,356-CW-FLY,10.0,132
19,356-CW-FLY,10.5,128
19,356-CW-FLY,11.0,134
19,356-CW-FLY,11.5,129
19,356-CW-FLY,12.0,136
19,356-CW-FLY,12.5,126
19,356-CW-FLY,13.0,134
19,356-CW-FLY,13.5,133
19,356-CW-FLY,14.0,133
19,356-CW-FLY,14.5,134
19,356-CW-FLY,15.0,133
19,356-CW-FLY,15.5,131
19,356-CW-FLY,16.0,218
19,356-CW-FLY,16.5,216
19,356-CW-FLY,17.0,236
19,356-CW-FLY,17.5,229
19,356-CW-FLY,18.0,234
19,356-CW-FLY,18.5,226
19,356-CW-FLY,19.0,218
19,356-CW-FLY,19.5,218
19,356-CW-FLY,20.0,116
19,356-CW-FLY,20.5,113
19,356-CW-FLY,21.0,110
19,356-CW-FLY,21.5,113
19,356-CW-FLY,22.0,108
19,356-CW-FLY,22.5,114
19,360-K UFLYO,5.0,30
19,360-K UFLYO,5.5,32
19,360-K UFLYO,6.0,30
19,360-K UFLYO,6.5,31
19,360-K UFLYO,7.0,88
19,360-K UFLYO,7.5,89
19,360-K UFLYO,8.0,92
19,360-K UFLYO,8.5,93
19,360-K UFLYO,9.0,94
19,360-K UFLYO,9.5,91
19,360-K UFLYO,10.0,51
19,360-K UFLYO,10.5,51
19,360-K UFLYO,11.0,51
19,360-K UFLYO,11.5,47
19,360-K UFLYO,12.0,50
19,360-K UFLYO,12.5,48
19,360-K UFLYO,13.0,48
19,360-K UFLYO,13.5,52
19,360-K UFLYO,14.0,48
19,360-K UFLYO,14.5,50
19,360-K UFLYO,15.0,50
19,360-K UFLYO,15.5,51
19,360-K UFLYO,16.0,87
19,360-K UFLYO,16.5,83
19,360-K UFLYO,17.0,85
19,360-K UFLYO,17.5,87
19,360-K UFLYO,18.0,83
19,360-K UFLYO,18.5,86
19,360-K UFLYO,19.0,83
19,360-K UFLYO,19.5,83
19,360-K UFLYO,20.0,43
19,360-K UFLYO,20.5,42
19,360-K UFLYO,21.0,44
19,360-K UFLYO,21.5,44
19,360-K UFLYO,22.0,45
19,360-K UFLYO,22.5,42
19,361-C UNFLYO,5.0,39
19,361-C UNFLYO,5.5,38
19,361-C UNFLYO,6.0,41
19,361-C UNFLYO,6.5,41
19,361-C UNFLYO,7.0,114
19,361-C UNFLYO,7.5,125
19,361-C UNFLYO,8.0,115
19,361-C UNFLYO,8.5,120
19,361-C UNFLYO,9.0,123
19,361-C UNFLYO,9.5,124
19,361-C UNFLYO,10.0,65
19,361-C UNFLYO,10.5,66
19,361-C UNFLYO,11.0,63
19,361-C UNFLYO,11.5,66
19,361-C UNFLYO,12.0,61
19,361-C UNFLYO,12.5,67
19,361-C UNFLYO,13.0,64
19,361-C UNFLYO,13.5,66
19,361-C UNFLYO,14.0,64
19,361-C UNFLYO,14.5,65
19,361-C UNFLYO,15.0,64
19,361-C UNFLYO,15.5,65
19,361-C UNFLYO,16.0,107
19,361-C UNFLYO,16.5,107
19,361-C UNFLYO,17.0,109
19,361-C UNFLYO,17.5,108
19,361-C UNFLYO,18.0,116
19,361-C UNFLYO,18.5,109
19,361-C UNFLYO,19.0,117
19,361-C UNFLYO,19.5,110
19,361-C UNFLYO,20.0,54
19,361-C UNFLYO,20.5,58
19,361-C UNFLYO,21.0,57
19,361-C UNFLYO,21.5,56
19,361-C UNFLYO,22.0,56
19,361-C UNFLYO,22.5,57
19,362.0-C,5.0,41
19,362.0-C,5.5,45
19,362.0-C,6.0,45
19,362.0-C,6.5,43
19,362.0-C,7.0,124
19,362.0-C,7.5,130
19,362.0-C,8.0,122
19,362.0-C,8.5,122
19,362.0-C,9.0,124
19,362.0-C,9.5,127
19,362.0-C,10.0,71
19,362.0-C,10.5,70
19,362.0-C,11.0,70
19,362.0-C,11.5,67
19,362.0-C,12.0,67
19,362.0-C,12.5,67
19,362.0-C,13.0,71
19,362.0-C,13.5,65
19,362.0-C,14.0,70
19,362.0-C,14.5,69
19,362.0-C,15.0,68
19,362.0-C,15.5,70
19,362.0-C,16.0,119
19,362.0-C,16.5,123
19,362.0-C,17.0,124
19,362.0-C,17.5,118
19,362.0-C,18.0,116
19,362.0-C,18.5,120
19,362.0-C,19.0,124
19,362.0-C,19.5,116
19,362.0-C,20.0,60
19,362.0-C,20.5,60
19,362.0-C,21.0,61
19,362.0-C,21.5,57
19,362.0-C,22.0,61
19,362.0-C,22.5,62
19,365.0-J,5.0,53
19,365.0-J,5.5,54
19,365.0-J,6.0,58
19,365.0-J,6.5,53
19,365.0-J,7.0,171
19,365.0-J,7.5,165
19,365.0-J,8.0,161
19,365.0-J,8.5,171
19,365.0-J,9.0,164
19,365.0-J,9.5,165
19,365.0-J,10.0,87
19,365.0-J,10.5,89
19,365.0-J,11.0,85
19,365.0-J,11.5,87
19,365.0-J,12.0,92
19,365.0-J,12.5,86
19,365.0-J,13.0,89
19,365.0-J,13.5,86
19,365.0-J,14.0,90
19,365.0-J,14.5,85
19,365.0-J,15.0,92
19,365.0-J,15.5,88
19,365.0-J,16.0,150
19,365.0-J,16.5,147
19,365.0-J,17.0,149
19,365.0-J,17.5,154
19,365.0-J,18.0,151
19,365.0-J,18.5,159
19,365.0-J,19.0,153
19,365.0-J,19.5,150
19,365.0-J,20.0,78
19,365.0-J,20.5,79
19,365.0-J,21.0,74
19,365.0-J,21.5,74
19,365.0-J,22.0,73
19,365.0-J,22.5,79
19,365.0-N,5.0,30
19,365.0-N,5.5,30
19,365.0-N,6.0,31
19,365.0-N,6.5,31
19,365.0-N,7.0,91
19,365.0-N,7.5,93
19,365.0-N,8.0,87
19,365.0-N,8.5,87
19,365.0-N,9.0,88
19,365.0-N,9.5,86
19,365.0-N,10.0,48
19,365.0-N,10.5,50
19,365.0-N,11.0,46
19,365.0-N,11.5,46
19,365.0-N,12.0,48
19,365.0-N,12.5,50
19,365.0-N,13.0,47
19,365.0-N,13.5,48
19,365.0-N,14.0,46
19,365.0-N,14.5,46
19,365.0-N,15.0,50
19,365.0-N,15.5,50
19,365.0-N,16.0,80
19,365.0-N,16.5,88
19,365.0-N,17.0,85
19,365.0-N,17.5,87
19,365.0-N,18.0,84
19,365.0-N,18.5,84
19,365.0-N,19.0,84
19,365.0-N,19.5,85
19,365.0-N,20.0,40
19,365.0-N,20.5,40
19,365.0-N,21.0,41
19,365.0-N,21.5,43
19,365.0-N,22.0,41
19,365.0-N,22.5,43
19,365.0-P,5.0,62
19,365.0-P,5.5,57
19,365.0-P,6.0,60
19,365.0-P,6.5,59
19,365.0-P,7.0,184
19,365.0-P,7.5,171
19,365.0-P,8.0,180
19,365.0-P,8.5,183
19,365.0-P,9.0,185
19,365.0-P,9.5,180
19,365.0-P,10.0,94
19,365.0-P,10.5,96
19,365.0-P,11.0,98
19,365.0-P,11.5,95
19,365.0-P,12.0,90
19,365.0-P,12.5,98
19,365.0-P,13.0,96
19,365.0-P,13.5,96
19,365.0-P,14.0,92
19,365.0-P,14.5,96
19,365.0-P,15.0,93
19,365.0-P,15.5,96
19,365.0-P,16.0,159
19,365.0-P,16.5,168
19,365.0-P,17.0,173
19,365.0-P,17.5,158
19,365.0-P,18.0,173
19,365.0-P,18.5,164
19,365.0-P,19.0,171
19,365.0-P,19.5,170
19,365.0-P,20.0,83
19,365.0-P,20.5,85
19,365.0-P,21.0,86
19,365.0-P,21.5,82
19,365.0-P,22.0,81
19,365.0-P,22.5,84
19,366.0-Z,5.0,30
19,366.0-Z,5.5,30
19,366.0-Z,6.0,30
19,366.0-Z,6.5,29
19,366.0-Z,7.0,91
19,366.0-Z,7.5,85
19,366.0-Z,8.0,89
19,366.0-Z,8.5,84
19,366.0-Z,9.0,87
19,366.0-Z,9.5,87
19,366.0-Z,10.0,47
19,366.0-Z,10.5,48
19,366.0-Z,11.0,47
19,366.0-Z,11.5,47
19,366.0-Z,12.0,46
19,366.0-Z,12.5,47
19,366.0-Z,13.0,46
19,366.0-Z,13.5,45
19,366.0-Z,14.0,48
19,366.0-Z,14.5,48
19,366.0-Z,15.0,48
19,366.0-Z,15.5,47
19,366.0-Z,16.0,82
19,366.0-Z,16.5,86
19,366.0-Z,17.0,83
19,366.0-Z,17.5,82
19,366.0-Z,18.0,79
19,366.0-Z,18.5,81
19,366.0-Z,19.0,82
19,366.0-Z,19.5,82
19,366.0-Z,20.0,42
19,366.0-Z,20.5,41
19,366.0-Z,21.0,42
19,366.0-Z,21.5,42
19,366.0-Z,22.0,43
19,366.0-Z,22.5,42
19,375.0-B,5.0,39
19,375.0-B,5.5,35
19,375.0-B,6.0,36
19,375.0-B,6.5,35
19,375.0-B,7.0,113
19,375.0-B,7.5,115
19,375.0-B,8.0,108
19,375.0-B,8.5,116
19,375.0-B,9.0,106
19,375.0-B,9.5,116
19,375.0-B,10.0,58
19,375.0-B,10.5,57
19,375.0-B,11.0,59
19,375.0-B,11.5,58
19,375.0-B,12.0,58
19,375.0-B,12.5,58
19,375.0-B,13.0,61
19,375.0-B,13.5,59
19,375.0-B,14.0,58
19,375.0-B,14.5,60
19,375.0-B,15.0,60
19,375.0-B,15.5,58
19,375.0-B,16.0,103
19,375.0-B,16.5,100
19,375.0-B,17.0,100
19,375.0-B,17.5,105
19,375.0-B,18.0,100
19,375.0-B,18.5,104
19,375.0-B,19.0,106
19,375.0-B,19.5,100
19,375.0-B,20.0,52
19,375.0-B,20.5,51
19,375.0-B,21.0,54
19,375.0-B,21.5,52
19,375.0-B,22.0,53
19,375.0-B,22.5,52
19,375.0-D,5.0,129
19,375.0-D,5.5,137
19,375.0-D,6.0,142
19,375.0-D,6.5,137
19,375.0-D,7.0,419
19,375.0-D,7.5,422
19,375.0-D,8.0,395
19,375.0-D,8.5,395
19,375.0-D,9.0,411
19,375.0-D,9.5,403
19,375.0-D,10.0,224
19,375.0-D,10.5,225
19,375.0-D,11.0,214
19,375.0-D,11.5,211
19,375.0-D,12.0,223
19,375.0-D,12.5,212
19,375.0-D,13.0,224
19,375.0-D,13.5,215
19,375.0-D,14.0,220
19,375.0-D,14.5,208
19,375.0-D,15.0,219
19,375.0-D,15.5,216
19,375.0-D,16.0,383
19,375.0-D,16.5,367
19,375.0-D,17.0,388
19,375.0-D,17.5,393
19,375.0-D,18.0,369
19,375.0-D,18.5,364
19,375.0-D,19.0,361
19,375.0-D,19.5,385
19,375.0-D,20.0,192
19,375.0-D,20.5,191
19,375.0-D,21.0,185
19,375.0-D,21.5,188
19,375.0-D,22.0,191
19,375.0-D,22.5,190
19,398.0-H,5.0,42
19,398.0-H,5.5,39
19,398.0-H,6.0,41
19,398.0-H,6.5,40
19,398.0-H,7.0,121
19,398.0-H,7.5,124
19,398.0-H,8.0,124
19,398.0-H,8.5,127
19,398.0-H,9.0,117
19,398.0-H,9.5,117
19,398.0-H,10.0,66
19,398.0-H,10.5,65
19,398.0-H,11.0,63
19,398.0-H,11.5,62
19,398.0-H,12.0,62
19,398.0-H,12.5,67
19,398.0-H,13.0,63
19,398.0-H,13.5,64
19,398.0-H,14.0,63
19,398.0-H,14.5,64
19,398.0-H,15.0,62
19,398.0-H,15.5,65
19,398.0-H,16.0,108
19,398.0-H,16.5,117
19,398.0-H,17.0,110
19,398.0-H,17.5,114
19,398.0-H,18.0,118
19,398.0-H,18.5,115
19,398.0-H,19.0,114
19,398.0-H,19.5,111
19,398.0-H,20.0,56
19,398.0-H,20.5,58
19,398.0-H,21.0,60
19,398.0-H,21.5,58
19,398.0-H,22.0,57
19,398.0-H,22.5,58
19,401.0-AF,5.0,33
19,401.0-AF,5.5,32
19,401.0-AF,6.0,33
19,401.0-AF,6.5,35
19,401.0-AF,7.0,96
19,401.0-AF,7.5,101
19,401.0-AF,8.0,96
19,401.0-AF,8.5,99
19,401.0-AF,9.0,95
19,401.0-AF,9.5,99
19,401.0-AF,10.0,54
19,401.0-AF,10.5,52
19,401.0-AF,11.0,54
19,401.0-AF,11.5,54
19,401.0-AF,12.0,55
19,401.0-AF,12.5,51
19,401.0-AF,13.0,52
19,401.0-AF,13.5,51
19,401.0-AF,14.0,55
19,401.0-AF,14.5,55
19,401.0-AF,15.0,53
19,401.0-AF,15.5,55
19,401.0-AF,16.0,93
19,401.0-AF,16.5,94
19,401.0-AF,17.0,89
19,401.0-AF,17.5,95
19,401.0-AF,18.0,89
19,401.0-AF,18.5,95
19,401.0-AF,19.0,95
19,401.0-AF,19.5,94
19,401.0-AF,20.0,44
19,401.0-AF,20.5,45
19,401.0-AF,21.0,45
19,401.0-AF,21.5,46
19,401.0-AF,22.0,44
19,401.0-AF,22.5,48
19,401.0-B,5.0,38
19,401.0-B,5.5,37
19,401.0-B,6.0,37
19,401.0-B,6.5,37
19,401.0-B,7.0,114
19,401.0-B,7.5,113
19,401.0-B,8.0,117
19,401.0-B,8.5,112
19,401.0-B,9.0,118
19,401.0-B,9.5,116
19,401.0-B,10.0,58
19,401.0-B,10.5,63
19,401.0-B,11.0,58
19,401.0-B,11.5,62
19,401.0-B,12.0,59
19,401.0-B,12.5,62
19,401.0-B,13.0,62
19,401.0-B,13.5,62
19,401.0-B,14.0,62
19,401.0-B,14.5,59
19,401.0-B,15.0,57
19,401.0-B,15.5,59
19,401.0-B,16.0,102
19,401.0-B,16.5,107
19,401.0-B,17.0,103
19,401.0-B,17.5,110
19,401.0-B,18.0,106
19,401.0-B,18.5,108
19,401.0-B,19.0,101
19,401.0-B,19.5,109
19,401.0-B,20.0,55
19,401.0-B,20.5,52
19,401.0-B,21.0,53
19,401.0-B,21.5,54
19,401.0-B,22.0,51
19,401.0-B,22.5,53
19,401.0-E,5.0,30
19,401.0-E,5.5,29
19,401.0-E,6.0,30
19,401.0-E,6.5,29
19,401.0-E,7.0,86
19,401.0-E,7.5,87
19,401.0-E,8.0,94
19,401.0-E,8.5,90
19,401.0-E,9.0,94
19,401.0-E,9.5,89
19,401.0-E,10.0,47
19,401.0-E,10.5,48
19,401.0-E,11.0,48
19,401.0-E,11.5,46
19,401.0-E,12.0,49
19,401.0-E,12.5,47
19,401.0-E,13.0,49
19,401.0-E,13.5,49
19,401.0-E,14.0,46
19,401.0-E,14.5,46
19,401.0-E,15.0,49
19,401.0-E,15.5,48
19,401.0-E,16.0,80
19,401.0-E,16.5,88
19,401.0-E,17.0,80
19,401.0-E,17.5,86
19,401.0-E,18.0,88
19,401.0-E,18.5,82
19,401.0-E,19.0,81
19,401.0-E,19.5,81
19,401.0-E,20.0,41
19,401.0-E,20.5,40
19,401.0-E,21.0,43
19,401.0-E,21.5,40
19,401.0-E,22.0,42
19,401.0-E,22.5,44
19,401.0-K,5.0,96
19,401.0-K,5.5,94
19,401.0-K,6.0,91
19,401.0-K,6.5,94
19,401.0-K,7.0,280
19,401.0-K,7.5,277
19,401.0-K,8.0,269
19,401.0-K,8.5,290
19,401.0-K,9.0,278
19,401.0-K,9.5,270
19,401.0-K,10.0,147
19,401.0-K,10.5,148
19,401.0-K,11.0,154
19,401.0-K,11.5,152
19,401.0-K,12.0,153
19,401.0-K,12.5,142
19,401.0-K,13.0,148
19,401.0-K,13.5,149
19,401.0-K,14.0,142
19,401.0-K,14.5,145
19,401.0-K,15.0,153
19,401.0-K,15.5,143
19,401.0-K,16.0,261
19,401.0-K,16.5,253
19,401.0-K,17.0,248
19,401.0-K,17.5,254
19,401.0-K,18.0,273
19,401.0-K,18.5,268
19,401.0-K,19.0,272
19,401.0-K,19.5,260
19,401.0-K,20.0,125
19,401.0-K,20.5,131
19,401.0-K,21.0,130
19,401.0-K,21.5,135
19,401.0-K,22.0,125
19,401.0-K,22.5,130
19,401.0-KB,5.0,37
19,401.0-KB,5.5,37
19,401.0-KB,6.0,39
19,401.0-KB,6.5,38
19,401.0-KB,7.0,113
19,401.0-KB,7.5,113
19,401.0-KB,8.0,114
19,401.0-KB,8.5,117
19,401.0-KB,9.0,118
19,401.0-KB,9.5,119
19,401.0-KB,10.0,63
19,401.0-KB,10.5,60
19,401.0-KB,11.0,62
19,401.0-KB,11.5,60
19,401.0-KB,12.0,59
19,401.0-KB,12.5,63
19,401.0-KB,13.0,58
19,401.0-KB,13.5,63
19,401.0-KB,14.0,61
19,401.0-KB,14.5,62
19,401.0-KB,15.0,62
19,401.0-KB,15.5,63
19,401.0-KB,16.0,108
19,401.0-KB,16.5,108
19,401.0-KB,17.0,102
19,401.0-KB,17.5,107
19,401.0-KB,18.0,103
19,401.0-KB,18.5,109
19,401.0-KB,19.0,107
19,401.0-KB,19.5,108
19,401.0-KB,20.0,51
19,401.0-KB,20.5,51
19,401.0-KB,21.0,54
19,401.0-KB,21.5,51
19,401.0-KB,22.0,51
19,401.0-KB,22.5,51
19,401.0-M,5.0,50
19,401.0-M,5.5,49
19,401.0-M,6.0,47
19,401.0-M,6.5,47
19,401.0-M,7.0,140
19,401.0-M,7.5,146
19,401.0-M,8.0,145
19,401.0-M,8.5,138
19,401.0-M,9.0,138
19,401.0-M,9.5,137
19,401.0-M,10.0,77
19,401.0-M,10.5,78
19,401.0-M,11.0,74
19,401.0-M,11.5,72
19,401.0-M,12.0,73
19,401.0-M,12.5,80
19,401.0-M,13.0,74
19,401.0-M,13.5,78
19,401.0-M,14.0,77
19,401.0-M,14.5,75
19,401.0-M,15.0,74
19,401.0-M,15.5,73
19,401.0-M,16.0,135
19,401.0-M,16.5,137
19,401.0-M,17.0,135
19,401.0-M,17.5,133
19,401.0-M,18.0,127
19,401.0-M,18.5,139
19,401.0-M,19.0,137
19,401.0-M,19.5,130
19,401.0-M,20.0,70
19,401.0-M,20.5,67
19,401.0-M,21.0,67
19,401.0-M,21.5,68
19,401.0-M,22.0,69
19,401.0-M,22.5,68
19,401.0-MC,5.0,42
19,401.0-MC,5.5,43
19,401.0-MC,6.0,45
19,401.0-MC,6.5,42
19,401.0-MC,7.0,129
19,401.0-MC,7.5,130
19,401.0-MC,8.0,130
19,401.0-MC,8.5,132
19,401.0-MC,9.0,136
19,401.0-MC,9.5,127
19,401.0-MC,10.0,67
19,401.0-MC,10.5,67
19,401.0-MC,11.0,72
19,401.0-MC,11.5,71
19,401.0-MC,12.0,68
19,401.0-MC,12.5,72
19,401.0-MC,13.0,72
19,401.0-MC,13.5,72
19,401.0-MC,14.0,73
19,401.0-MC,14.5,68
19,401.0-MC,15.0,71
19,401.0-MC,15.5,69
19,401.0-MC,16.0,126
19,401.0-MC,16.5,125
19,401.0-MC,17.0,125
19,401.0-MC,17.5,124
19,401.0-MC,18.0,118
19,401.0-MC,18.5,122
19,401.0-MC,19.0,128
19,401.0-MC,19.5,127
19,401.0-MC,20.0,58
19,401.0-MC,20.5,59
19,401.0-MC,21.0,59
19,401.0-MC,21.5,62
19,401.0-MC,22.0,63
19,401.0-MC,22.5,59
19,401.0-MK,5.0,41
19,401.0-MK,5.5,42
19,401.0-MK,6.0,42
19,401.0-MK,6.5,41
19,401.0-MK,7.0,124
19,401.0-MK,7.5,123
19,401.0-MK,8.0,121
19,401.0-MK,8.5,124
19,401.0-MK,9.0,125
19,401.0-MK,9.5,128
19,401.0-MK,10.0,66
19,401.0-MK,10.5,67
19,401.0-MK,11.0,63
19,401.0-MK,11.5,65
19,401.0-MK,12.0,62
19,401.0-MK,12.5,64
19,401.0-MK,13.0,67
19,401.0-MK,13.5,69
19,401.0-MK,14.0,63
19,401.0-MK,14.5,65
19,401.0-MK,15.0,68
19,401.0-MK,15.5,64
19,401.0-MK,16.0,115
19,401.0-MK,16.5,117
19,401.0-MK,17.0,116
19,401.0-MK,17.5,111
19,401.0-MK,18.0,113
19,401.0-MK,18.5,118
19,401.0-MK,19.0,115
19,401.0-MK,19.5,109
19,401.0-MK,20.0,59
19,401.0-MK,20.5,55
19,401.0-MK,21.0,59
19,401.0-MK,21.5,56
19,401.0-MK,22.0,60
19,401.0-MK,22.5,57
19,401.0-R,5.0,53
19,401.0-R,5.5,52
19,401.0-R,6.0,52
19,401.0-R,6.5,56
19,401.0-R,7.0,168
19,401.0-R,7.5,158
19,401.0-R,8.0,160
19,401.0-R,8.5,164
19,401.0-R,9.0,167
19,401.0-R,9.5,162
19,401.0-R,10.0,85
19,401.0-R,10.5,85
19,401.0-R,11.0,87
19,401.0-R,11.5,81
19,401.0-R,12.0,87
19,401.0-R,12.5,84
19,401.0-R,13.0,88
19,401.0-R,13.5,82
19,401.0-R,14.0,86
19,401.0-R,14.5,85
19,401.0-R,15.0,87
19,401.0-R,15.5,82
19,401.0-R,16.0,151
19,401.0-R,16.5,151
19,401.0-R,17.0,151
19,401.0-R,17.5,151
19,401.0-R,18.0,152
19,401.0-R,18.5,154
19,401.0-R,19.0,146
19,401.0-R,19.5,155
19,401.0-R,20.0,75
19,401.0-R,20.5,72
19,401.0-R,21.0,72
19,401.0-R,21.5,74
19,401.0-R,22.0,77
19,401.0-R,22.5,76
19,45.0-D,5.0,39
19,45.0-D,5.5,38
19,45.0-D,6.0,37
19,45.0-D,6.5,36
19,45.0-D,7.0,111
19,45.0-D,7.5,112
19,45.0-D,8.0,108
19,45.0-D,8.5,109
19,45.0-D,9.0,114
19,45.0-D,9.5,115
19,45.0-D,10.0,63
19,45.0-D,10.5,63
19,45.0-D,11.0,61
19,45.0-D,11.5,60
19,45.0-D,12.0,61
19,45.0-D,12.5,62
19,45.0-D,13.0,58
19,45.0-D,13.5,59
19,45.0-D,14.0,62
19,45.0-D,14.5,59
19,45.0-D,15.0,60
19,45.0-D,15.5,61
19,45.0-D,16.0,102
19,45.0-D,16.5,104
19,45.0-D,17.0,103
19,45.0-D,17.5,100
19,45.0-D,18.0,100
19,45.0-D,18.5,108
19,45.0-D,19.0,103
19,45.0-D,19.5,105
19,45.0-D,20.0,51
19,45.0-D,20.5,55
19,45.0-D,21.0,51
19,45.0-D,21.5,52
19,45.0-D,22.0,54
19,45.0-D,22.5,54
19,500.0-A,5.0,29
19,500.0-A,5.5,30
19,500.0-A,6.0,29
19,500.0-A,6.5,29
19,500.0-A,7.0,85
19,500.0-A,7.5,85
19,500.0-A,8.0,91
19,500.0-A,8.5,88
19,500.0-A,9.0,88
19,500.0-A,9.5,91
19,500.0-A,10.0,48
19,500.0-A,10.5,46
19,500.0-A,11.0,48
19,500.0-A,11.5,45
19,500.0-A,12.0,48
19,500.0-A,12.5,48
19,500.0-A,13.0,49
19,500.0-A,13.5,45
19,500.0-A,14.0,45
19,500.0-A,14.5,46
19,500.0-A,15.0,46
19,500.0-A,15.5,46
19,500.0-A,16.0,86
19,500.0-A,16.5,81
19,500.0-A,17.0,81
19,500.0-A,17.5,85
19,500.0-A,18.0,82
19,500.0-A,18.5,85
19,500.0-A,19.0,79
19,500.0-A,19.5,82
19,500.0-A,20.0,39
19,500.0-A,20.5,39
19,500.0-A,21.0,43
19,500.0-A,21.5,40
19,500.0-A,22.0,41
19,500.0-A,22.5,41
19,500.0-B,5.0,37
19,500.0-B,5.5,40
19,500.0-B,6.0,36
19,500.0-B,6.5,39
19,500.0-B,7.0,119
19,500.0-B,7.5,115
19,500.0-B,8.0,119
19,500.0-B,8.5,109
19,500.0-B,9.0,113
19,500.0-B,9.5,111
19,500.0-B,10.0,62
19,500.0-B,10.5,64
19,500.0-B,11.0,59
19,500.0-B,11.5,62
19,500.0-B,12.0,59
19,500.0-B,12.5,61
19,500.0-B,13.0,61
19,500.0-B,13.5,64
19,500.0-B,14.0,61
19,500.0-B,14.5,60
19,500.0-B,15.0,58
19,500.0-B,15.5,59
19,500.0-B,16.0,103
19,500.0-B,16.5,104
19,500.0-B,17.0,110
19,500.0-B,17.5,107
19,500.0-B,18.0,107
19,500.0-B,18.5,102
19,500.0-B,19.0,110
19,500.0-B,19.5,109
19,500.0-B,20.0,51
19,500.0-B,20.5,54
19,500.0-B,21.0,53
19,500.0-B,21.5,51
19,500.0-B,22.0,53
19,500.0-B,22.5,53
19,500.0-C,5.0,65
19,500.0-C,5.5,71
19,500.0-C,6.0,70
19,500.0-C,6.5,69
19,500.0-C,7.0,202
19,500.0-C,7.5,201
19,500.0-C,8.0,206
19,500.0-C,8.5,203
19,500.0-C,9.0,194
19,500.0-C,9.5,203
19,500.0-C,10.0,111
19,500.0-C,10.5,108
19,500.0-C,11.0,103
19,500.0-C,11.5,111
19,500.0-C,12.0,105
19,500.0-C,12.5,105
19,500.0-C,13.0,104
19,500.0-C,13.5,106
19,500.0-C,14.0,111
19,500.0-C,14.5,108
19,500.0-C,15.0,105
19,500.0-C,15.5,112
19,500.0-C,16.0,196
19,500.0-C,16.5,196
19,500.0-C,17.0,184
19,500.0-C,17.5,188
19,500.0-C,18.0,198
19,500.0-C,18.5,194
19,500.0-C,19.0,180
19,500.0-C,19.5,181
19,500.0-C,20.0,94
19,500.0-C,20.5,98
19,500.0-C,21.0,95
19,500.0-C,21.5,94
19,500.0-C,22.0,91
19,500.0-C,22.5,96
19,500.0-D,5.0,39
19,500.0-D,5.5,38
19,500.0-D,6.0,39
19,500.0-D,6.5,40
19,500.0-D,7.0,111
19,500.0-D,7.5,114
19,500.0-D,8.0,112
19,500.0-D,8.5,117
19,500.0-D,9.0,115
19,500.0-D,9.5,116
19,500.0-D,10.0,63
19,500.0-D,10.5,60
19,500.0-D,11.0,63
19,500.0-D,11.5,61
19,500.0-D,12.0,59
19,500.0-D,12.5,62
19,500.0-D,13.0,63
19,500.0-D,13.5,60
19,500.0-D,14.0,63
19,500.0-D,14.5,63
19,500.0-D,15.0,59
19,500.0-D,15.5,64
19,500.0-D,16.0,103
19,500.0-D,16.5,103
19,500.0-D,17.0,103
19,500.0-D,17.5,111
19,500.0-D,18.0,108
19,500.0-D,18.5,103
19,500.0-D,19.0,106
19,500.0-D,19.5,108
19,500.0-D,20.0,51
19,500.0-D,20.5,55
19,500.0-D,21.0,55
19,500.0-D,21.5,53
19,500.0-D,22.0,56
19,500.0-D,22.5,53
19,500.0-DH,5.0,49
19,500.0-DH,5.5,48
19,500.0-DH,6.0,48
19,500.0-DH,6.5,45
19,500.0-DH,7.0,146
19,500.0-DH,7.5,140
19,500.0-DH,8.0,136
19,500.0-DH,8.5,134
19,500.0-DH,9.0,142
